phi,K_F,P2,P4
2.251474735072685,0.002120654327769125,342.1368679559313,248.23878326124628
2.2645647044626425,0.002135963766581992,349.62574950923477,261.09629073517516
2.2776546738526,0.002151788869072952,357.15105880771046,274.47547199159857
2.2907446432425576,0.002168097891046128,364.7076383802628,288.3823027673164
2.3038346126325147,0.0021848600496979743,372.2903093247121,302.8217654790658
2.316924582022472,0.0022020456195033676,379.8938748571563,317.7978060284284
2.3300145514124297,0.0022196260026119486,387.51312387358576,333.31329315757614
2.3431045208023873,0.0022375737775462883,395.1428345213147,349.3699804877131
2.356194490192345,0.0022558627295547625,402.7777777777778,365.96847136488344
2.3692844595823024,0.0022744678655684343,410.4127210342409,383.1081866303009
2.3823744289722595,0.002293365416343216,418.0424316819696,400.7873354244971
2.395464398362217,0.002312532828035741,425.6616806983991,419.0028891264093
2.4085543677521746,0.002331948745162382,433.2652462308432,437.7505585200572
2.421644337142132,0.0023515929866239444,440.84791717529276,457.02477427274255
2.4347343065320897,0.002371446516241481,448.4044967478452,476.81867079970647
2.447824275922047,0.0023914914090392096,455.9298060463208,497.1240735809947
2.4609142453120043,0.002411710814326196,463.41868759962415,517.9314899868864
2.474004214701962,0.0024320889164669633,470.86600890241675,539.2301036586699
2.4870941840919194,0.002452610894090207,478.2666659326797,561.0077724818563
2.500184153481877,0.0024732628783622245,485.61558664975524,583.25103017909
2.5132741228718345,0.002494031910845416,492.9077344704708,605.9450915401134
2.526364092261792,0.002514905901370455,500.1381117209611,629.0738612961537
2.539454061651749,0.0025358735862717995,507.30176306182364,652.6199466361063
2.5525440310417067,0.002556924487268466,514.3937788842622,676.564673351866
2.5656340004316642,0.0025780488712141753,521.4092986748863,700.8881055901537
2.5787239698216218,0.0025992377108916736,528.3435143468639,725.5690691782482
2.5918139392115793,0.002620482646984317,535.1916735351457,750.5851784811545
2.604903908601537,0.0026417759513227223,541.9490828534971,775.9128667379546
2.617993877991494,0.0026631104914746615,548.6111111111111,801.5274198154591
2.6310838473814515,0.0026844796967216383,555.1731924865961,827.4030133077824
2.644173816771409,0.002705877525444972,561.6308296571607,853.5127529011393
2.6572637861613666,0.0027272984339272673,567.979596880854,879.8287179140907
2.670353755551324,0.0027487373465612135,574.2151430297491,906.3220079145684
2.6834437249412817,0.002770189627446393,580.333194571988,932.9627923064054
2.696533694331239,0.002791651053345718,586.329558500647,959.7203627697629
2.7096236637211963,0.0028131177879659962,592.2001252074145,986.5631884318249
2.722713633111154,0.002834586357521511,597.9408712991114,1013.4589736363962
2.7358036025011114,0.0028560536275353834,603.5478623551228,1040.3747181737217
2.748893571891069,0.0028775167808302907,609.0172556238542,1067.2767798248133
2.7619835412810265,0.0028989732966580944,614.3453026563618,1094.1309390679892
2.7750735106709836,0.0029204209309164632,619.5283518753511,1120.9024657891168
2.788163480060941,0.002941857697399901,624.5628510777868,1147.556187831277
2.8012534494508987,0.0029632818500323383,629.4453498693944,1174.0565612142057
2.8143434188408563,0.002984691866028698,634.172502029388,1200.3677418490151
2.827433388230814,0.003006086429933304,638.7410678038042,1226.453658569227
2.8405233576207713,0.003027464418483873,643.1479161258658,1252.2780872952392
2.8536133270107285,0.0030488248862507246,647.3900267618598,1277.804726145872
2.866703296400686,0.0030701670520020432,651.4644923810546,1302.9972713076922
2.8797932657906435,0.0030914902857471773,655.3685205482392,1327.819493470347
2.892883235180601,0.0031127940964113107,659.0994356375178,1352.2353146342316
2.9059732045705586,0.0031340781200960444,662.6546806660517,1376.2088850953712
2.919063173960516,0.003155342108881848,666.0318190464873,1399.7046604115199
2.9321531433504733,0.003176585920129552,669.2285362568698,1422.6874781531149
2.945243112740431,0.0031978095062392795,672.2426414269032,1445.122634242887
2.9583330821303884,0.003219012904826487,675.0720688394616,1466.9759586886107
2.971423051520346,0.0032401962292758213,677.7148793463301,1488.2138905147197
2.9845130209103035,0.0032613596596345975,680.1692616971976,1508.8035517002133
2.997602990300261,0.003282503433808604,682.433533781001,1528.712819932604
3.010692959690218,0.0033036278390238937,684.5061437787562,1547.9103999903489
3.0237829290801757,0.0033247332035188258,686.3856712271004,1566.3658935695664
3.036872898470133,0.003345819888431445,688.0708279918047,1584.0498673745544
3.0499628678600907,0.0033668882798476825,689.560459150598,1600.9339192959378
3.0630528372500483,0.003387938780976343,690.8535437846931,1616.9907425049707
3.076142806640006,0.0034089718044171477,691.9491956784726,1632.1941872977518
3.089232776029963,0.003429987764488247,692.8466639268577,1646.5193205287617
3.1023227454199205,0.0034509870695796445,693.5453334499402,1659.9424824791834
3.115412714809878,0.0034719701144989407,694.0447254145286,1672.4413410120226
3.1285026841998356,0.0034929372727755073,694.3444975623155,1683.994942872906
3.141592653589793,0.003513888888888888,694.4444444444447,1694.5837620027444
