model,J2,L,rank,x,pi,n_low_energy_eigenpairs,P2,KF,retained_mass,unresolved_mass,D_TV_ranked,source_checkpoint,source_sha256
NNN-TFIM,0.20000000000000001,18,114,3.681105735494758e-29,7.4097185336010815e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,115,2.4928280600872136e-29,5.0178276868829051e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,116,2.3382407413974408e-29,4.7066579996581093e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,117,1.6590865704781033e-29,3.3395847317240869e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,118,1.4172161011603743e-29,2.8527222974415547e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,119,1.2773826680465971e-29,2.571250789853642e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,120,1.265474112000064e-29,2.5472799901030168e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,121,1.1471019274857312e-29,2.309007951079174e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,122,8.7564464835961704e-30,1.7625900601648436e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,123,7.6570185244577016e-30,1.5412855850818261e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,124,7.2674089447134316e-30,1.4628608526417068e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,125,5.6231689651184893e-30,1.1318908581366453e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,126,5.1303894514385215e-30,1.0326989914025422e-30,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,127,4.7727491875611886e-30,9.60709380616269e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,128,4.3019794159918194e-30,8.6594786730733757e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,129,4.2083835429234473e-30,8.4710790113477991e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,130,3.8840631336431947e-30,7.8182526270641158e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,131,3.1482187450969389e-30,6.3370672997633448e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,132,3.1080847597158114e-30,6.2562813738285529e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,133,2.8201342159631377e-30,5.6766640973587902e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,134,2.3569222512785997e-30,4.7442621164503344e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,135,1.2735647046024464e-30,2.5635655896650273e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,136,1.2248142836451467e-30,2.4654355918752172e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,137,1.2185036153273149e-30,2.4527328119623325e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,138,9.2493687102911947e-31,1.8618106536823816e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,139,7.9387310197777706e-31,1.5979916524352423e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,140,6.4378387011460511e-31,1.2958761895983615e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,141,5.941636653953534e-31,1.195995399159751e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,142,5.7437623988750452e-31,1.1561651785540252e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,143,5.233173611546311e-31,1.0533884730647402e-31,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,144,2.6733465725282026e-31,5.38119442052342e-32,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,145,2.2925148161269489e-31,4.6146160263249843e-32,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,146,2.1756552814456603e-31,4.379388808696702e-32,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,147,6.9169404230345747e-32,1.3923148458946725e-32,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,148,6.8898234471712344e-32,1.3868564545017724e-32,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,149,4.4214953944763013e-32,8.9000530614422846e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,150,3.65032950580234e-32,7.3477688869643694e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,151,3.5771040919743393e-32,7.200373037738914e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,152,3.4335548997737692e-32,6.9114220576907765e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,153,2.4381211222306337e-32,4.9077077825716046e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,154,1.1962159108792896e-32,2.407869765751094e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,155,9.9238304242843756e-33,1.9975734331698317e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,156,8.3257643248582282e-33,1.675897805092661e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,157,5.1262341334304541e-33,1.0318625650929012e-33,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,158,3.7495362453927217e-33,7.5474626936140682e-34,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,18,159,3.5384103993676893e-33,7.1224862852676699e-34,160,4.9679427346692497,0.73902591448025989,0.99999965061935858,3.4938064141787351e-07,0.0087767304704821029,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L18_neig160.json,cea79664deccebd7e59f338e8a2c3a59ef87994a223fc50950be0e79657487a7
NNN-TFIM,0.20000000000000001,20,1,5.2207424328051664,0.84820237320449288,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,2,0.60224047675237513,0.097844666385255713,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,3,0.20265944066471417,0.032925627099313501,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,4,0.081142010044960119,0.013182961307236445,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,5,0.031405861667410863,0.0051024402643278293,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,6,0.010888223946917892,0.0017689854480707351,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,7,0.0029929491571419487,0.00048625777092859828,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,8,0.00056542599592156238,9.1863499834541877e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,9,0.0003874809535766045,6.2953165881164102e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,10,0.00030759297781315063,4.9973944725322539e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,11,0.00023866669763997024,3.8775645791498999e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,12,0.00018592994626432952,3.0207623475201921e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,13,0.00016828858466550557,2.7341470822150802e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,14,0.00013961847152105375,2.2683501515647593e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,15,0.0001301649368397667,2.1147606831118937e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,16,0.00012391163247412113,2.0131646424801661e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,17,0.0001067741299413336,1.7347354629870498e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,18,7.758925955654121e-05,1.2605753863186925e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,19,7.363491437474185e-05,1.196330022544449e-05,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,20,6.1471612572759507e-05,9.9871557235406699e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,21,5.2161401530637736e-05,8.4745465108469028e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,22,3.4562174261923189e-05,5.6152393283877848e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,23,3.3275956596194735e-05,5.406270414374108e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,24,3.1408873117281899e-05,5.1029295278684603e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,25,2.6598217684751957e-05,4.3213530745078738e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,26,1.726772069647329e-05,2.8054480494091787e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,27,1.5525530116256866e-05,2.5223982334618168e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
NNN-TFIM,0.20000000000000001,20,28,1.5490238609941944e-05,2.5166645011822504e-06,96,6.155066995487525,0.73030815304638419,0.99998589304899876,1.4106951001235934e-05,0.0090793060859720668,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p2_L20_neig96.json,8ec97f3aec8f4c43cc1617a471ca82bed422c888174ed386eca63c98f2f242b7
